"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
336767,"JP-0499","heliport","Nagano Heliport",36.61774,138.23351,,"AS","JP","JP-20","Nagano","no",,,,,,,
336768,"JP-0500","heliport","Soni Heliport",34.51292,136.12249,,"AS","JP","JP-29","Soni","no",,,,,,,
336769,"JP-0501","heliport","Minaminara General Medical Center Helipad",34.39303,135.75121,708,"AS","JP","JP-29","Oyodo","no",,,,,,,
336770,"JP-0502","heliport","Oita University Hospital Heliport",33.20966,131.53373,,"AS","JP","JP-44","Yufu","no",,,,,,,
336771,"JP-0503","heliport","Beppu Medical Center Heliport",33.33267,131.48596,,"AS","JP","JP-44","Beppu","no",,,,,,,
336772,"JP-0504","heliport","Buai-so Heliport",33.315342,131.410875,2267,"AS","JP","JP-44","Yufu","no",,,,,,,
336773,"JP-0505","heliport","Kanayama Harbor Heliport",33.24954,131.87203,3,"AS","JP","JP-44","Oita","no",,,,,,,
336774,"JP-0506","heliport","Sekizaki Heliport",33.263747,131.881084,3,"AS","JP","JP-44","Oita","no",,,,,,,
336776,"JP-0507","heliport","Anjo Kosei Hospital Rooftop Helipad",34.94,137.07829,,"AS","JP","JP-23","Anjo","no",,,,,,,
336777,"JP-0508","heliport","Anjo Kosei Hospital Ground Helipad",34.94124,137.07729,,"AS","JP","JP-23","Anjo","no",,,,,,,
336778,"JP-0509","heliport","Yamatogawa Water Park Helipad",34.56923,135.63939,,"AS","JP","JP-27","Kashiwara","no",,,,,,,
336798,"JP-0510","heliport","SolidSquare West Helipad",35.53547,139.699606,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336799,"JP-0511","heliport","SolidSquare East Helipad",35.535138,139.700185,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336800,"JP-0512","heliport","Lazona Kawasaki Central Tower Helipad",35.533405,139.698088,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336801,"JP-0513","heliport","Lazona Kawasaki Toshiba Building Helipad",35.532174,139.695062,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336802,"JP-0514","heliport","MUZA Kawasaki Helipad",35.531096,139.694617,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336803,"JP-0515","heliport","Iks Kawasaki The Tower Helipad",35.53086,139.693501,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336804,"JP-0516","heliport","Urbain Bio Kawasaki Helipad",35.53031,139.69349,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336805,"JP-0517","heliport","Ville Clair Kawasaki Tower Helipad",35.530375,139.69268,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336806,"JP-0518","heliport","Brillia Tower Kawasaki Helipad",35.529022,139.693115,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336807,"JP-0519","heliport","Kawasaki Saiwai Hospital Helipad",35.528468,139.692283,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336808,"JP-0520","heliport","Kawasaki Gate Tower Helipad",35.52804,139.692256,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336809,"JP-0521","heliport","Round-Cross Kawasaki Helipad",35.530471,139.696822,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336810,"JP-0522","heliport","Pacific Marks Kawasaki Helipad",35.531571,139.698994,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
336822,"JP-0523","heliport","Tokyo Big Sight Helipad",35.629766,139.794073,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
336823,"JP-0524","heliport","Grassland Square Emergency Heliport",35.63334,139.79557,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
336824,"JP-0525","heliport","Tokyo Emergency Park Heliport",35.635966,139.796793,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
336825,"JP-0526","closed","Shinonome Airfield",35.64123,139.79784,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
336826,"JP-0527","heliport","Tochigi Medical Center Shimotsuga Helipad",36.365794,139.727007,230,"AS","JP","JP-09","Tochigi","no",,,,,,,
336842,"JP-0528","heliport","Sea-Crane Helipad",35.507077,139.676855,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336848,"JP-0529","heliport","Yokohama Sky Building Helipad",35.464458,139.62452,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336849,"JP-0530","heliport","Yokohama Bay Sheraton Heliport",35.466704,139.620379,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336850,"JP-0531","heliport","Yokohama Towering Square West Helipad",35.459294,139.61502,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336851,"JP-0532","heliport","Yokohama Towering Square East Helipad",35.459403,139.615438,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336852,"JP-0533","heliport","Fukui Municipal Emergency Station Helipad",36.10151,136.18531,,"AS","JP","JP-18","Fukui","no",,,,,,,
336853,"JP-0534","heliport","Chiba Prefectural Government Office Heliport",35.604979,140.123282,,"AS","JP","JP-12","Chiba","no",,,,,,,
336854,"JP-0535","closed","Naruo Airfield",34.71098,135.36253,,"AS","JP","JP-28","Nishinomiya","no",,,,,,,
336855,"JP-0536","heliport","Osaka Maishima Heliport",34.67274,135.40259,,"AS","JP","JP-27","Osaka","no",,,,,,,"Konohana"
336891,"JP-0537","heliport","Yokohama Vivre Helipad",35.464777,139.617959,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336892,"JP-0538","heliport","Nissan Headquarters Helipad",35.463672,139.62629,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336893,"JP-0539","heliport","Yokohama Diamond Building Helipad",35.467106,139.626376,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336933,"JP-0540","heliport","Nabule Yokohama Tower Residence Helipad",35.466783,139.627401,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336934,"JP-0541","heliport","Park Tower Yokohama Portside Helipad",35.467888,139.62776,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336935,"JP-0542","heliport","Arte Yokohama Helipad",35.468063,139.631928,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336936,"JP-0543","heliport","Mitsubishi Heavy Industries Portside Building Helipad",35.467809,139.631016,,"AS","JP","JP-14","Yokohama","no",,,,,,,
336939,"JP-0544","heliport","Shibukawa Medical Center Helipad",36.51032,139.01827,,"AS","JP","JP-10","Shibukawa","no",,,,,,,
337070,"JP-0545","heliport","Yokohama Towers West Helipad",35.4686,139.630855,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337071,"JP-0546","heliport","Yokohama Towers East Helipad",35.469011,139.631676,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337072,"JP-0547","heliport","Rohm Helipad",35.508518,139.615899,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337073,"JP-0548","heliport","Shin-Yokohama Square Heliport",35.507789,139.615288,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337074,"JP-0549","heliport","Tomozumi Shin-Yokohama 1-chome Building Helipad",35.50617,139.6153,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337075,"JP-0550","heliport","Cubic Plaza Shin-Yokohama Helipad",35.507715,139.617369,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337309,"JP-0551","heliport","Japan Red Cross Musashino Hospital Helipad",35.696402,139.548376,,"AS","JP","JP-13","Musashino","no",,,,,,,
337310,"JP-0552","heliport","Kawasaki Ekimae Tower Rebark Helipad",35.5321,139.69864,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337505,"JP-0553","heliport","Atre Kawasaki Helipad",35.53148,139.69781,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337511,"JP-0554","heliport","Clie Kawasaki Helipad",35.53196,139.6996,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337512,"JP-0555","heliport","Dice Helipad",35.531239,139.700175,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337516,"JP-0556","heliport","Nittochi Kawasaki Building Helipad",35.530227,139.701927,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337517,"JP-0557","heliport","Rurier Kawasaki Ekimae Building Helipad",35.529626,139.701269,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337518,"JP-0558","heliport","Pareil Mitsui Blue Building Helipad",35.529692,139.704038,,"AS","JP","JP-14","Kawasaki","no",,,,,,,
337519,"JP-0559","heliport","Brillia Ariake Sky Tower Helipad",35.63656,139.78635,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337520,"JP-0560","heliport","Brillia Mare Ariake Tower and Garden Helipad",35.637209,139.787677,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337521,"JP-0561","heliport","Horizon Mare Helipad",35.639274,139.791557,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337522,"JP-0562","heliport","Galleria Grande Helipad",35.641673,139.79529,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337523,"JP-0563","heliport","City Tower Ariake Helipad",35.64236,139.796012,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337524,"JP-0564","heliport","Proud Tower Shinonome Canal Court Helipad",35.649602,139.804733,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337525,"JP-0565","heliport","Beacon Tower Residence Helipad",35.648523,139.804743,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337526,"JP-0566","heliport","Canal First Tower Helipad",35.647351,139.805163,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337527,"JP-0567","heliport","Apple Tower Tokyo Canal Court Helipad",35.64661,139.805122,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337528,"JP-0568","heliport","W Comfort Towers East Helipad",35.645388,139.805115,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337529,"JP-0569","heliport","W Comfort Towers West Helipad",35.645084,139.803885,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337530,"JP-0570","heliport","Park Tower Shinonome Helipad",35.645243,139.802505,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337531,"JP-0571","heliport","Tomin Tower Shinonome Helipad",35.643563,139.80533,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337532,"JP-0572","heliport","Tomin Shinonome Tower 2 Helipad",35.642847,139.80568,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337533,"JP-0573","heliport","Wangan Tower Rex Garden Helipad",35.642368,139.801977,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337534,"JP-0574","heliport","City Towers Tokyo Bay East Helipad",35.638041,139.794936,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337535,"JP-0575","heliport","City Towers Tokyo Bay West Helipad",35.636782,139.792756,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337536,"JP-0576","heliport","JFCR Cancer Institute Hospital Helipad",35.634322,139.794958,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337537,"JP-0577","heliport","Ariake Central Tower Helipad",35.632129,139.793573,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337538,"JP-0578","heliport","Ariake Park Building Helipad",35.632353,139.792805,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337539,"JP-0579","heliport","Frontier Building Helipad",35.631644,139.791569,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337540,"JP-0580","heliport","Sotetsu Grand Fresa Tokyo-Bay Ariake Helipad",35.632047,139.78945,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337541,"JP-0581","heliport","TOC Ariake East Tower Helipad",35.632577,139.788522,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337542,"JP-0582","heliport","TOC Ariake West Tower Helipad",35.632077,139.787614,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337543,"JP-0583","heliport","Tokyo Baycourt Club Hotel & Spa Resort Helipad",35.628942,139.786802,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337544,"JP-0584","heliport","Daiwa Roynet Hotel Tokyo Ariake Helipad",35.634065,139.792852,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337545,"JP-0585","heliport","Toyosu Center Building Helipad",35.655884,139.796295,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337546,"JP-0586","heliport","Toyosu Front Helipad",35.656944,139.795796,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337547,"JP-0587","heliport","Toyosu Center Building Annex Helipad",35.655902,139.797172,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337548,"JP-0588","heliport","Toyosu Foresia Helipad",35.657456,139.79458,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337549,"JP-0589","heliport","Toyosu Cubic Garden Helipad",35.658311,139.794311,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337550,"JP-0590","heliport","Toyosu IHI Building Helipad",35.658956,139.793347,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337595,"JP-0591","small_airport","Juo Airfield",36.666323,140.66923,,"AS","JP","JP-08","Hitachi","no",,,,,,,
337596,"JP-0592","small_airport","Tokai Paraplane Airstrip",35.33082,137.34719,,"AS","JP","JP-21","Ena","no",,,,,,,
337597,"JP-0593","heliport","Nakatsugawa Heliport",35.4594,137.46551,,"AS","JP","JP-21","Nakatsugawa","no",,,,,,,
337598,"JP-0594","closed","Onahama Helipad",36.977341,140.946972,,"AS","JP","JP-07","Iwaki","no",,,,,,,
337599,"JP-0595","heliport","Tohoku Denryoku Iwaki Helipad",37.08965,140.95129,,"AS","JP","JP-07","Iwaki","no",,,,,,,
337600,"JP-0596","small_airport","Fukushima Robot Test Field Minamisoma Runway",37.632442,141.008363,,"AS","JP","JP-07","Minamisoma","no",,,,,,,
337601,"JP-0597","small_airport","Fukushima Robot Test Field Namie Runway",37.50672,141.032,,"AS","JP","JP-07","Namie","no",,,,,,,
337604,"JP-0598","small_airport","Rifu Morigo Auxiliary Airfield",38.35937,140.98477,,"AS","JP","JP-04","Rifu","no",,,,,,,
337605,"JP-0599","small_airport","Abukuma Flying Club Airstrip",37.86812,140.604283,,"AS","JP","JP-07","Date","no",,,,,,,
337606,"JP-0600","small_airport","Shirataka Aero Park / Mutsumi Airfield",38.16359,140.0619,,"AS","JP","JP-06","Shirataka","no",,,,,,,
337607,"JP-0601","small_airport","Inazawa Auxiliary Microlight Airport",39.6158,140.40957,381,"AS","JP","JP-05","Daisen","no",,,,,,,
337608,"JP-0602","small_airport","Arakawa Airstrip",40.370013,140.735114,,"AS","JP","JP-05","Kosaka","no",,,,,,,"Kosaka Airstrip"
337609,"JP-0603","heliport","Kozushima Heliport",34.198812,139.126793,,"AS","JP","JP-13","Kozushima","no",,,,,,,
337669,"JP-0604","heliport","Perie Chiba Helipad",35.6131,140.11384,,"AS","JP","JP-12","Chiba","no",,,,,,,
337690,"JP-0605","heliport","Monnyu Helipad",35.67461,136.38466,,"AS","JP","JP-21","Ibigawa","no",,,,,,,
337691,"JP-0606","heliport","Nagoya Tokushukai Hospital Helipad",35.26509,137.03985,274,"AS","JP","JP-23","Nagoya","no",,,,,,,
337698,"JP-0607","heliport","Sato Memorial Hospital Helipad",35.02808,134.12759,,"AS","JP","JP-33","Mimasaka","no",,,,,,,
337701,"JP-0608","heliport","City Towers Toyosu The Symbol Helipad",35.659864,139.796406,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337702,"JP-0609","heliport","Portside Place Helipad",35.467149,139.629211,,"AS","JP","JP-14","Yokohama","no",,,,,,,
337704,"JP-0610","closed","Taisho Army Airfield",34.59867,135.58161,,"AS","JP","JP-27","Yao","no",,,,,,,
337707,"JP-0611","closed","Yokaichi Airfield",35.093062,136.209621,,"AS","JP","JP-25","Higashiomi","no",,,,,,,
337709,"JP-0612","heliport","Tokuyama Helipad",35.69095,136.48522,,"AS","JP","JP-21","Ibigawa","no",,,,,,,
337710,"JP-0613","heliport","Chichibu Seichi Park Helipad",36.0075,139.0984,,"AS","JP","JP-11","Chichibu","no",,,,,,,
337711,"JP-0614","heliport","Toyota Kosei Hospital Heliport",35.12008,137.13404,,"AS","JP","JP-23","Toyota","no",,,,,,,
337712,"JP-0615","heliport","Saigaitokimochi Helipad",35.6328,136.61277,,"AS","JP","JP-21","Motosu","no",,,,,,,
337713,"JP-0616","heliport","Ryogami Helipad",36.00357,138.97688,,"AS","JP","JP-11","Ogano","no",,,,,,,
337714,"JP-0617","heliport","Takanotsuji Helipad",34.17235,135.79485,,"AS","JP","JP-29","Gojo","no",,,,,,,
337720,"JP-0618","heliport","North Kanto Cardiology Hospital Heliport",36.45582,139.04995,669,"AS","JP","JP-10","Shibukawa","no",,,,,,,
337721,"JP-0619","heliport","Isesaki Municipal Hospital Helipad",36.32356,139.17838,,"AS","JP","JP-10","Isesaki","no",,,,,,,
337722,"JP-0620","heliport","Otakashima District Disaster Prevention Station Heliport",36.19155,139.62432,89,"AS","JP","JP-11","Kazo","no",,,,,,,
337723,"JP-0621","heliport","Kazo Helipark",36.18105,139.61476,,"AS","JP","JP-11","Kazo","no",,,,,,,
337724,"JP-0622","heliport","Shinkawadori District Disaster Prevention Station Heliport",36.164445,139.667156,85,"AS","JP","JP-11","Kazo","no",,,,,,,
337764,"JP-0623","small_airport","Niikappu Auxiliary Airfield",42.462803,142.454649,,"AS","JP","JP-01","Niikappu","no",,,,,,,
337765,"JP-0624","closed","Kawakita Airfield",43.68122,145.04861,144,"AS","JP","JP-01","Shibetsu","no",,,,,,,
337771,"JP-0625","closed","Makinouchi Airfield",43.3617,145.64882,,"AS","JP","JP-01","Nemuro","no",,,,,,,
337772,"JP-0626","small_airport","Bihoro Air Park",43.81589,144.07879,,"AS","JP","JP-01","Bihoro","no",,,,,,,
337906,"JP-0627","heliport","Toyosu Tower Helipad",35.659179,139.797206,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337916,"JP-0628","heliport","City Towers Toyosu Twin North Tower Helipad",35.657829,139.798822,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337917,"JP-0629","heliport","City Towers Toyosu Twin South Tower Helipad",35.65727,139.799405,,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
337918,"JP-0630","closed","Iwo Jima North Field",24.793666,141.324612,,"AS","JP","JP-13","Ogasawara","no",,,,,,,
337919,"JP-0631","closed","Iwo Jima South Field",24.762778,141.303611,,"AS","JP","JP-13","Ogasawara","no",,,,,,,
337938,"JP-0632","heliport","Tochigi Prefecture Fire Academy Helipad",36.67566,139.90432,,"AS","JP","JP-09","Utsunomiya","no",,,,,,,
337939,"JP-0633","closed","Uzurano Airfield",34.89058,134.86636,,"AS","JP","JP-28","Kasai","no",,,,,,,
337940,"JP-0634","small_airport","JGSDF Shinodayama Airfield",34.49568,135.46242,,"AS","JP","JP-27","Izumi","no",,,,,,,
337941,"JP-0635","small_airport","JGSDF Aonogahara East Airstrip",34.89599,134.90918,,"AS","JP","JP-28","Ono","no",,,,,,,
337942,"JP-0636","small_airport","JGSDF Aonogahara West Airstrip",34.892392,134.904728,,"AS","JP","JP-28","Ono","no",,,,,,,
337943,"JP-0637","heliport","JGSDF Aibano Stagefield Heliport",35.38362,135.98443,,"AS","JP","JP-25","Takashima","no",,,,,,,
337944,"JP-0638","small_airport","Kisarazu Nakajima Auxiliary Airfield / Kisarazu Heliport",35.42106,139.91993,,"AS","JP","JP-12","Kisarazu","no",,,,,,,
337948,"JP-0639","heliport","Lions Tower Tsukishima Helipad",35.666137,139.784482,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
337949,"JP-0640","heliport","Sakanoshita Helipad",35.30403,139.53001,,"AS","JP","JP-14","Kamakura","no",,,,,,,
337950,"JP-0641","heliport","Nippon Medical School Chiba Hokuso Hospital Heliport",35.77986,140.19703,,"AS","JP","JP-12","Inzai","no",,,,,,,
337951,"JP-0642","heliport","King Fields Golf Club Heliport",35.44068,140.17296,,"AS","JP","JP-12","Ichihara","no",,,,,,,
337952,"JP-0643","heliport","Chiba City Fire Department Heliport",35.54649,140.24283,,"AS","JP","JP-12","Chiba","no",,,,,,,
337953,"JP-0644","heliport","Kimitsu Central Hospital Helipad",35.35995,139.92288,,"AS","JP","JP-12","Kisarazu","no",,,,,,,
337954,"JP-0645","heliport","Chiba West General Hospital Helipad",35.803522,139.944717,,"AS","JP","JP-12","Matsudo","no",,,,,,,
337955,"JP-0646","heliport","Horin Country Club Helipad",35.3106,140.19259,,"AS","JP","JP-12","Ichihara","no",,,,,,,
337958,"JP-0647","heliport","Fujioshino Heliport",35.46529,138.84147,3068,"AS","JP","JP-19","Oshino","no",,,,,,,
337959,"JP-0648","small_airport","Oshino Sky Sports Club",35.4651,138.86428,,"AS","JP","JP-19","Oshino","no",,,,,,,
337960,"JP-0649","heliport","Fuji Speedway Heliport",35.36776,138.91837,,"AS","JP","JP-22","Oyama","no",,,,,,,
337961,"JP-0650","heliport","Fuji Speedway Emergency Heliport",35.369647,138.924129,,"AS","JP","JP-22","Oyama","no",,,,,,,
337966,"JP-0651","heliport","Makinohara Fire Department Helipad",34.68413,138.18961,,"AS","JP","JP-22","Makinohara","no",,,,,,,
337968,"JP-0652","heliport","Aichi Children's Health and Medical Center Heliport",34.99809,136.95318,,"AS","JP","JP-23","Obu","no",,,,,,,
337995,"JP-0653","heliport","Tokushima Miyoshi Municipal Hospital Helipad",34.02898,133.81757,,"AS","JP","JP-36","Miyoshi","no",,,,,,,
337996,"JP-0654","heliport","Nichinan Helipad",35.15567,133.325261,,"AS","JP","JP-31","Nichinan","no",,,,,,,
337997,"JP-0655","heliport","Yasugamori Campground Helipad",36.98523,139.59862,,"AS","JP","JP-09","Nikko","no",,,,,,,
337998,"JP-0656","heliport","Asahi Shinbun Helipad",35.66411,139.76658,1,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
337999,"JP-0657","heliport","Senri Asahi Hankyu Building Helipad",34.807809,135.496101,,"AS","JP","JP-27","Toyonaka","no",,,,,,,
338000,"JP-0658","heliport","Asahi Central General Hospital Ground Helipad",35.71825,140.66621,,"AS","JP","JP-12","Asahi","no",,,,,,,
338001,"JP-0659","heliport","Asahi Central General Hospital Rooftop Helipad",35.717746,140.663559,,"AS","JP","JP-12","Asahi","no",,,,,,,
338012,"JP-0660","heliport","Toyota Headquarters Helipad",35.05547,137.15989,,"AS","JP","JP-23","Toyota","no",,,,,,,
338013,"JP-0661","heliport","Fujioka Heliport",35.17857,137.20054,528,"AS","JP","JP-23","Toyota","no",,,,,,,
338014,"JP-0662","heliport","Oku-Mikawa Sogo Center Heliport",35.09441,137.57579,,"AS","JP","JP-23","Shitara","no",,,,,,,
338015,"JP-0663","heliport","Toei Heliport",35.07907,137.69511,,"AS","JP","JP-23","Toei","no",,,,,,,
338092,"JP-0664","heliport","Misato Heliport",35.06996,132.59484,,"AS","JP","JP-32","Misato","no",,,,,,,
338093,"JP-0665","heliport","Akitakata Fire Heliport",34.67033,132.69265,,"AS","JP","JP-34","Akitakata","no",,,,,"https://www.akitakata.jp/ja/shisei/section/119/shoubouchousha/u452/",,
338094,"JP-0666","heliport","Kasagatake Heliport",36.6739,138.47791,,"AS","JP","JP-20","Takayama","no",,,,,,,
338095,"JP-0667","heliport","Hamada Medical Center Helipad",34.90366,132.08717,,"AS","JP","JP-32","Hamada","no",,,,,,,
338096,"JP-0668","heliport","Ohchi Hospital Helipad",34.89629,132.45394,,"AS","JP","JP-32","Onan","no",,,,,,,
338174,"JP-0669","heliport","Fukuya Hiroshima Helipad",34.396504,132.473332,,"AS","JP","JP-34","Hiroshima","no",,,,,,,
338175,"JP-0670","heliport","City Tower Hiroshima Helipad",34.395875,132.475097,,"AS","JP","JP-34","Hiroshima","no",,,,,,,
338176,"JP-0671","heliport","Grand Cross Tower Hiroshima Helipad",34.395543,132.477297,,"AS","JP","JP-34","Hiroshima","no",,,,,,,
338177,"JP-0672","heliport","Okuizumo Heliport",35.19308,132.99648,,"AS","JP","JP-32","Okuizumo","no",,,,,,,
338178,"JP-0673","heliport","Hiroshima International University Helipad",34.396353,132.468225,,"AS","JP","JP-34","Hiroshima","no",,,,,,,
338181,"JP-0674","heliport","Higashihiroshima Medical Center Heliport",34.4478,132.72376,,"AS","JP","JP-34","Higashihiroshima","no",,,,,,,"国立病院機構東広島医療センターヘリポート, National Health Organization Higashihiroshima Medical Center Heliport"
338182,"JP-0675","heliport","Higashitanaka Helipad",35.28748,138.95313,,"AS","JP","JP-22","Gotenba","no",,,,,,,
338183,"JP-0676","heliport","Hitotsuya West Heliport",34.75561,135.55976,,"AS","JP","JP-27","Settsu","no",,,,,,,
338184,"JP-0677","heliport","Hitotsuya East Heliport",34.756387,135.561081,,"AS","JP","JP-27","Settsu","no",,,,,,,
338185,"JP-0678","heliport","Suita Tokushukai Hospital Helipad",34.79735,135.54189,,"AS","JP","JP-27","Suita","no",,,,,,,
338186,"JP-0679","heliport","Osaka University Hospital Helipad",34.81885,135.52824,,"AS","JP","JP-27","Suita","no",,,,,,,"Handai Hospital"
338187,"JP-0680","heliport","Senri Tower Helipad",34.811244,135.494492,,"AS","JP","JP-27","Toyonaka","no",,,,,,,
338188,"JP-0681","heliport","Seirei Mikatahara General Hospital Helipad",34.79248,137.69036,,"AS","JP","JP-22","Hamamatsu","no",,,,,,,
338189,"JP-0682","heliport","E Stage Hamamatsu Tower Helipad",34.711645,137.734898,,"AS","JP","JP-22","Hamamatsu","no",,,,,,,
338190,"JP-0683","heliport","Hamamatsu Medical Center Helipad",34.71595,137.70078,,"AS","JP","JP-22","Hamamatsu","no",,,,,,,
338191,"JP-0684","heliport","Japan Red Cross Hamamatsu Hospital Helipad",34.80526,137.78928,,"AS","JP","JP-22","Hamamatsu","no",,,,,,,
338192,"JP-0685","heliport","Haibara General Hospital Helipad",34.75549,138.23781,,"AS","JP","JP-22","Makinohara","no",,,,,,,
338193,"JP-0686","heliport","Fujieda Municipal General Hospital Helipad",34.86183,138.22919,,"AS","JP","JP-22","Fujieda","no",,,,,,,
338194,"JP-0687","heliport","Fujieda Eastbound Parking Area Heliport",34.9011,138.24404,112,"AS","JP","JP-22","Fujieda","no",,,,,,,
338195,"JP-0688","heliport","Fujieda Westbound Parking Area Heliport",34.891549,138.231704,230,"AS","JP","JP-22","Fujieda","no",,,,,,,
338196,"JP-0689","heliport","Yaizu Heliport",34.83845,138.30424,,"AS","JP","JP-22","Yaizu","no",,,,,,,
338199,"JP-0690","small_airport","Fukuda Nishidai Airfield",34.50577,131.59634,,"AS","JP","JP-35","Abu","no",,,,,,,
338231,"JP-0691","heliport","River City 21 East Tower II Helipad",35.669752,139.786204,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338232,"JP-0692","heliport","River City 21 Park Tower Helipad",35.670502,139.785726,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338233,"JP-0693","heliport","Sky Light Tower Helipad",35.670145,139.784337,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338234,"JP-0694","heliport","City Front Tower Helipad",35.669352,139.784326,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338235,"JP-0695","heliport","The Crest Tower Helipad",35.666968,139.785603,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338236,"JP-0696","heliport","Famille Tsukishima Grand Suite Tower Helipad",35.665377,139.785662,,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338237,"JP-0697","heliport","River City 21 Shinkawa Helipad",35.673047,139.783945,488,"AS","JP","JP-13","Chuo, Tokyo","no",,,,,,,
338238,"JP-0698","heliport","Shibusawa City Place Eitai Helipad",35.674664,139.791579,343,"AS","JP","JP-13","Koto, Tokyo","no",,,,,,,
